REPORT TYPE: RTD EG,,,,,,,,
START DATE: 2019-11-06 ,,,,,,,,
END DATE: 2019-11-10,,,,,,,,
,,,,,,,,
DELIVERY_DATE,DELIVERY_HOUR,REGION_ID,TYPE_ID,PARTICIPANT_ID,RESOURCE_ID,MW,PRICE,
03/06/2020,1,LUZON,GEN,1590EC,1BAUANG_G01,0,2397.59,0
03/06/2020,1,LUZON,GEN,ABSOLUTDI,3ADISOL_G01,0,2400.42,0
03/06/2020,1,LUZON,GEN,AHC,1ANGAT_A,12.6,2442.9,12.6
03/06/2020,1,LUZON,GEN,AHC,1ANGAT_M,0,2442.9,0
03/06/2020,1,LUZON,GEN,ANDA,1ANDA_G01,38,2456.48,60.8
03/06/2020,1,LUZON,GEN,APEC,1APEC_G01,3,2456.48,3
03/06/2020,1,LUZON,GEN,APRI,3MKBN_A,53,2433.33,53
03/06/2020,1,LUZON,GEN,APRI,3MKBN_B,79,2432.83,79
03/06/2020,1,LUZON,GEN,APRI,3MKBN_C,0,2432.66,0
03/06/2020,1,LUZON,GEN,APRI,3MKBN_D,38,2432.01,38
03/06/2020,1,LUZON,GEN,APRI,3MKBN_E,18,2433.33,18
03/06/2020,1,LUZON,GEN,APRI,3ORMAT_G01,0,2433.33,0
03/06/2020,1,LUZON,GEN,APRI,3TIWI_A,21,2269.77,21
03/06/2020,1,LUZON,GEN,APRI,3TIWI_C,91,2269.64,91
03/06/2020,1,LUZON,GEN,AWOC,3AWOC_G01,11,2459.89,2
03/06/2020,1,LUZON,GEN,BBEC,3BBEC_G01,4.4,2286.06,4.4
03/06/2020,1,LUZON,GEN,BGI,3BACMAN_U01,60,2232.05,60
03/06/2020,1,LUZON,GEN,BGI,3BACMAN_U02,60,2241.91,60
03/06/2020,1,LUZON,GEN,BGI,3BACMAN_U03,20,2241.91,20
03/06/2020,1,LUZON,GEN,BOSUNG,1BOSUNG_G01,0,2277.22,0
03/06/2020,1,LUZON,GEN,BTN2020,1BT2020_G01,11,2414.79,11
03/06/2020,1,LUZON,GEN,BULACNSE,1BULSOL_G01,0,2458.94,0
03/06/2020,1,LUZON,GEN,CIP2,1CIP2_G01,0,2388.29,0
03/06/2020,1,LUZON,GEN,EBWPC,1BURGOS_G01,106,2135.94,106
03/06/2020,1,LUZON,GEN,EDCSL,1BURGOS_G02,0,2277.22,0
03/06/2020,1,LUZON,GEN,EDCSLP2,1BURGOS_G03,0,2277.22,0
03/06/2020,1,LUZON,GEN,ENFINITY,1CLASOL_G01,0,2458.16,0
03/06/2020,1,LUZON,GEN,FCRV,1CABSOL_G01,0,2482.5,0
03/06/2020,1,LUZON,GEN,FGHPC,1MASIWA_G01,0,2482.5,0
03/06/2020,1,LUZON,GEN,FGHPC,1PNTBNG_U01,0,2455.11,0
03/06/2020,1,LUZON,GEN,FGHPC,1PNTBNG_U02,0,2455.11,0
03/06/2020,1,LUZON,GEN,FGPCSTRA,3STA-RI_G01,161,2398.25,161
03/06/2020,1,LUZON,GEN,FGPCSTRA,3STA-RI_G02,161,2398.25,161
03/06/2020,1,LUZON,GEN,FGPCSTRA,3STA-RI_G03,161,2398.25,161
03/06/2020,1,LUZON,GEN,FGPCSTRA,3STA-RI_G04,161,2398.25,161
03/06/2020,1,LUZON,GEN,FGPSANLO,3STA-RI_G05,0,2398.25,0
03/06/2020,1,LUZON,GEN,FGPSANLO,3STA-RI_G06,0,2441.95,0
03/06/2020,1,LUZON,GEN,FNPC,3SNGAB_G01,415.1,2392.2,415.1
03/06/2020,1,LUZON,GEN,GFII,1GFII_G01,0,2452.85,0
03/06/2020,1,LUZON,GEN,GIFT,1GIFT_G01,11,2482.5,11
03/06/2020,1,LUZON,GEN,GMCP,1MARVEL_G01,0,2441.95,0
03/06/2020,1,LUZON,GEN,GMCP,1MARVEL_G02,316,2364.49,316
03/06/2020,1,LUZON,GEN,HEDCOR,1NMHC_G03,0.6,2417.75,0.6
03/06/2020,1,LUZON,GEN,HEDCOR,1SLANGN_G01,0.8,2417.75,0.8
03/06/2020,1,LUZON,GEN,HEDCORBA,1AMPHAW_G01,4.3,2417.75,4.3
03/06/2020,1,LUZON,GEN,HEDCORBA,1BAKSIP_G01,6.8,2417.75,6.8
03/06/2020,1,LUZON,GEN,HEDCORHE,1NMHC_G01,1.5,2417.75,1.5
03/06/2020,1,LUZON,GEN,HSABI,1SABANG_G01,4.1,2417.75,4.1
03/06/2020,1,LUZON,GEN,IBEC,1IBEC_G01,12,2439.63,12
03/06/2020,1,LUZON,GEN,IPOWER,1IPOWER_G01,10,2482.5,10
03/06/2020,1,LUZON,GEN,IPOWER2,1IPOWER_G02,10.8,2482.5,10.8
03/06/2020,1,LUZON,GEN,JOBIN,1SUBSOL_G01,0,2418.76,0
03/06/2020,1,LUZON,GEN,MAEC,1MAEC_G01,0,2305.39,0
03/06/2020,1,LUZON,GEN,MEIMGTPP,2MILLEN_G01,0,2460.18,0
03/06/2020,1,LUZON,GEN,MGI,3MGI_G02,11.2,2470.16,11.2
03/06/2020,1,LUZON,GEN,MGI,3MGPP_G01,19.1,2470.16,19.1
03/06/2020,1,LUZON,GEN,MMPC,2MMPP_G01,1.6,2462.57,1.6
03/06/2020,1,LUZON,GEN,MPPC,1MSINLO_G01,300,2316.89,300
03/06/2020,1,LUZON,GEN,MPPC,1MSINLO_G02,0,2441.95,0
03/06/2020,1,LUZON,GEN,MPPC,1MSNLO_BATG,5,2316.89,0
03/06/2020,1,LUZON,GEN,NEXTGEN,1MARSOL_G01,0,2364.49,0
03/06/2020,1,LUZON,GEN,NIABAL,1NIABAL_G01,5.8,2439.63,5.7
03/06/2020,1,LUZON,GEN,NIAMARIS,1MARIS_U01,3.4,2439.63,3.4
03/06/2020,1,LUZON,GEN,NIAMARIS,1MARIS_U02,3.3,2439.63,3.3
03/06/2020,1,LUZON,GEN,NLREC,1CAPRIS_G01,61,2178.38,57
03/06/2020,1,LUZON,GEN,NORTHWIND,1NWIND_G01,28,2277.22,25
03/06/2020,1,LUZON,GEN,NR,1BAKUN_G01,18,2367.98,18
03/06/2020,1,LUZON,GEN,NVVOGTARM,1ARMSOL_G01,0,2453.01,0
03/06/2020,1,LUZON,GEN,NVVOGTDAL,1DALSOL_G01,0,2453.01,0
03/06/2020,1,LUZON,GEN,NWPDC,1NWIND_G02,14,2277.22,14
03/06/2020,1,LUZON,GEN,OSPGC,1S_ENRO_G01,0,2418.76,0
03/06/2020,1,LUZON,GEN,PANASIA,1LIMAY_U01,0,2372.25,0
03/06/2020,1,LUZON,GEN,PANASIA,1LIMAY_U02,15,2372.25,14.8
03/06/2020,1,LUZON,GEN,PANASIA,1LIMAY_U03,30,2372.25,29
03/06/2020,1,LUZON,GEN,PANASIA,1LIMAY_U04,0,2372.25,0
03/06/2020,1,LUZON,GEN,PANASIA,1LIMAY_U05,30,2372.25,30
03/06/2020,1,LUZON,GEN,PANASIA,1LIMAY_U06,0,2372.25,0
03/06/2020,1,LUZON,GEN,PANASIA,1LIMAY_U07,19.5,2372.25,14.7
03/06/2020,1,LUZON,GEN,PANASIA,1LIMAY_U08,0,2372.25,0
03/06/2020,1,LUZON,GEN,PEC,3PAGBIL_G03,420,2366.86,420
03/06/2020,1,LUZON,GEN,PESI,3BART_G01,0,2286.06,0
03/06/2020,1,LUZON,GEN,PETRONGEN,1PETRON_G01,0,2372.25,0
03/06/2020,1,LUZON,GEN,PETROSOLR,1PETSOL_G01,0,2453.01,0
03/06/2020,1,LUZON,GEN,PGEP,2PNGEA_G01,0.5,2467.47,0.5
03/06/2020,1,LUZON,GEN,PMPC,3AVION_U01,0,2398.25,0
03/06/2020,1,LUZON,GEN,PMPC,3AVION_U02,0,2398.25,0
03/06/2020,1,LUZON,GEN,PSALM,1CASECN_G01,75,2396.48,75
03/06/2020,1,LUZON,GEN,PSALM,3BOTOCA_G01,0,2465.05,0
03/06/2020,1,LUZON,GEN,PSALM,3CALIRY_G01,0,2465.05,0
03/06/2020,1,LUZON,GEN,PSALM,3KAL_G01,0,2457.54,0
03/06/2020,1,LUZON,GEN,PSALM,3KAL_G02,0,2457.54,0
03/06/2020,1,LUZON,GEN,PSALM,3KAL_G03,0,2457.54,0
03/06/2020,1,LUZON,GEN,PSALM,3KAL_G04,0,2457.54,0
03/06/2020,1,LUZON,GEN,PSALM,3MALAYA_G01,0,2441.95,0
03/06/2020,1,LUZON,GEN,PSALM,3MALAYA_G02,0,2441.95,0
03/06/2020,1,LUZON,GEN,QPPL,3QPPL_G01,185,2366.08,210
03/06/2020,1,LUZON,GEN,RC,1RASLAG_G01,0,2456.48,0
03/06/2020,1,LUZON,GEN,RCBMI,3RCBMI_G01,0,2408.98,0
03/06/2020,1,LUZON,GEN,RCBMI,3RCBMI_G02,0,2408.98,0
03/06/2020,1,LUZON,GEN,RCP2,1RASLAG_G02,0,2456.48,0
03/06/2020,1,LUZON,GEN,SBPLC,3SBPL_G01,455,2366.08,455
03/06/2020,1,LUZON,GEN,SCPC,3CALACA_G01,230,2395.1,230
03/06/2020,1,LUZON,GEN,SCPC,3CALACA_G02,0,2400.42,0
03/06/2020,1,LUZON,GEN,SLPGC,3SLPGC_G01,150,2389.39,150
03/06/2020,1,LUZON,GEN,SLPGC,3SLPGC_G02,150,2389.39,150
03/06/2020,1,LUZON,GEN,SLPGC,3SLPGC_G03,0,2399.24,0
03/06/2020,1,LUZON,GEN,SLPGC,3SLPGC_G04,0,2399.24,0
03/06/2020,1,LUZON,GEN,SLTEC,3SLTEC_G01,121,2389.49,121
03/06/2020,1,LUZON,GEN,SLTEC,3SLTEC_G02,122.9,2389.49,122.9
03/06/2020,1,LUZON,GEN,SMCCPC,1SMC_G01,150,2368.58,150
03/06/2020,1,LUZON,GEN,SMCCPC,1SMC_G02,150,2368.58,150
03/06/2020,1,LUZON,GEN,SMCCPC,1SMC_G03,120,2368.58,150
03/06/2020,1,LUZON,GEN,SMCCPC,1SMC_G04,120,2359.56,150
03/06/2020,1,LUZON,GEN,SMEC,1SUAL_G01,647,2350.09,647
03/06/2020,1,LUZON,GEN,SMEC,1SUAL_G02,0,2441.95,0
03/06/2020,1,LUZON,GEN,SNAP,1MAGAT_U01,23.5,2436.97,0
03/06/2020,1,LUZON,GEN,SNAP,1MAGAT_U02,0,2436.97,23.5
03/06/2020,1,LUZON,GEN,SNAP,1MAGAT_U03,24,2436.97,24
03/06/2020,1,LUZON,GEN,SNAP,1MAGAT_U04,0,2436.97,0
03/06/2020,1,LUZON,GEN,SNAPBENGT,1AMBUK_U01,5,2419.44,5
03/06/2020,1,LUZON,GEN,SNAPBENGT,1AMBUK_U02,5,2419.44,5
03/06/2020,1,LUZON,GEN,SNAPBENGT,1AMBUK_U03,24,2419.44,24
03/06/2020,1,LUZON,GEN,SNAPBENGT,1BINGA_U01,1,2418.31,1
03/06/2020,1,LUZON,GEN,SNAPBENGT,1BINGA_U02,1,2418.31,1
03/06/2020,1,LUZON,GEN,SNAPBENGT,1BINGA_U03,1,2418.31,1
03/06/2020,1,LUZON,GEN,SNAPBENGT,1BINGA_U04,1,2418.31,1
03/06/2020,1,LUZON,GEN,SOLARPHIL,3CALSOL_G01,0,2400.42,0
03/06/2020,1,LUZON,GEN,SPDC,1SROQUE_U01,0,2419.77,0
03/06/2020,1,LUZON,GEN,SPDC,1SROQUE_U02,0,2419.77,0
03/06/2020,1,LUZON,GEN,SPDC,1SROQUE_U03,0,2419.77,0
03/06/2020,1,LUZON,GEN,SPPC,3ILIJAN_G01,420,2400.27,420
03/06/2020,1,LUZON,GEN,SPPC,3ILIJAN_G02,420,2400.27,420
03/06/2020,1,LUZON,GEN,SPSMNORTH,2SMNRTH_G01,0,2460.18,0
03/06/2020,1,LUZON,GEN,TAPGC,1T_ASIA_G01,0,2446.91,0
03/06/2020,1,LUZON,GEN,TLI,3PAGBIL_G01,331.8,2366.86,352.5
03/06/2020,1,LUZON,GEN,TLI,3PAGBIL_G02,331.5,2366.86,334
03/06/2020,1,LUZON,GEN,TMOBIL,2TMOBIL_G01,0,2460.18,0
03/06/2020,1,LUZON,GEN,TMOBIL,2TMOBIL_G02,0,2460.18,0
03/06/2020,1,LUZON,GEN,TMOBIL,2TMOBIL_G03,0,2460.18,0
03/06/2020,1,LUZON,GEN,TMOBIL,2TMOBIL_G04,0,2460.18,0
03/06/2020,1,LUZON,GEN,UPPCGEN,1UPPC_G01,0,2456.48,0
03/06/2020,1,LUZON,GEN,VSEI,2VALSOL_G01,0,2460.18,0
03/06/2020,1,LUZON,GEN,WESM,1ACNPC_G01,0,2453.01,0
03/06/2020,1,LUZON,GEN,WESM,1BINENG_G01,3,2417.75,2.3
03/06/2020,1,LUZON,GEN,WESM,1BTNSOL_G01,0,2376,0
03/06/2020,1,LUZON,GEN,WESM,1CAGBIO_G01,0,2452.85,0
03/06/2020,1,LUZON,GEN,WESM,1CONSOL_G01,0,2453.01,0
03/06/2020,1,LUZON,GEN,WESM,1MSINLO_G03,335,2316.89,335
03/06/2020,1,LUZON,GEN,WESM,1PETSOL_G02,0,2453.01,0
03/06/2020,1,LUZON,GEN,WESM,1SMBELL_G01,0.9,2431.38,0.9
03/06/2020,1,LUZON,GEN,WESM,1SPABUL_G01,0,2458.94,0
03/06/2020,1,LUZON,GEN,WESM,1ZAMSOL_G01,0,2410.04,0
03/06/2020,1,LUZON,GEN,WESM,2ECOPRK_G01,0,2460.18,0
03/06/2020,1,LUZON,GEN,WESM,3CADPI_G01,0,2400.42,0
03/06/2020,1,LUZON,GEN,WESM,3HDEPOT_G01,0,2445.09,0
03/06/2020,1,LUZON,GEN,WESM,3LIAN_G01,0,2400.42,0
03/06/2020,1,LUZON,GEN,WESM,3MAJAY_G01,0,2465.05,0
03/06/2020,1,LUZON,GEN,WESM,3MEC_G01,0,2434.93,0
03/06/2020,1,LUZON,GEN,YHGEI,1YHGRN_G01,0,2414.79,0
03/06/2020,2,LUZON,GEN,1590EC,1BAUANG_G01,0,2384.24,0
03/06/2020,2,LUZON,GEN,ABSOLUTDI,3ADISOL_G01,0,2391.54,0
03/06/2020,2,LUZON,GEN,AHC,1ANGAT_A,12.6,2432.78,12.6
03/06/2020,2,LUZON,GEN,AHC,1ANGAT_M,0,2432.78,0
03/06/2020,2,LUZON,GEN,ANDA,1ANDA_G01,38,2444.22,38
03/06/2020,2,LUZON,GEN,APEC,1APEC_G01,3,2444.22,3
03/06/2020,2,LUZON,GEN,APRI,3MKBN_A,53,2425.33,53
03/06/2020,2,LUZON,GEN,APRI,3MKBN_B,79,2424.83,79
03/06/2020,2,LUZON,GEN,APRI,3MKBN_C,0,2424.66,0
03/06/2020,2,LUZON,GEN,APRI,3MKBN_D,38,2424.02,38
03/06/2020,2,LUZON,GEN,APRI,3MKBN_E,18,2425.33,18
03/06/2020,2,LUZON,GEN,APRI,3ORMAT_G01,0,2425.33,0
03/06/2020,2,LUZON,GEN,APRI,3TIWI_A,21,2260.18,21
03/06/2020,2,LUZON,GEN,APRI,3TIWI_C,91,2260.07,91
03/06/2020,2,LUZON,GEN,AWOC,3AWOC_G01,11,2452.2,11
03/06/2020,2,LUZON,GEN,BBEC,3BBEC_G01,4.4,2277.04,4.4
03/06/2020,2,LUZON,GEN,BGI,3BACMAN_U01,60,2221.34,60
03/06/2020,2,LUZON,GEN,BGI,3BACMAN_U02,60,2231.15,60
03/06/2020,2,LUZON,GEN,BGI,3BACMAN_U03,20,2231.15,20
03/06/2020,2,LUZON,GEN,BOSUNG,1BOSUNG_G01,0,2262.2,0
03/06/2020,2,LUZON,GEN,BTN2020,1BT2020_G01,11,2403.3,11
03/06/2020,2,LUZON,GEN,BULACNSE,1BULSOL_G01,0,2447.71,0
03/06/2020,2,LUZON,GEN,CIP2,1CIP2_G01,0,2374.64,0
03/06/2020,2,LUZON,GEN,EBWPC,1BURGOS_G01,105,2122.88,105
03/06/2020,2,LUZON,GEN,EDCSL,1BURGOS_G02,0,2262.2,0
03/06/2020,2,LUZON,GEN,EDCSLP2,1BURGOS_G03,0,2262.2,0
03/06/2020,2,LUZON,GEN,ENFINITY,1CLASOL_G01,0,2445.28,0
03/06/2020,2,LUZON,GEN,FCRV,1CABSOL_G01,0,2463.82,0
03/06/2020,2,LUZON,GEN,FGHPC,1MASIWA_G01,0,2463.82,0
03/06/2020,2,LUZON,GEN,FGHPC,1PNTBNG_U01,0,2439.37,0
03/06/2020,2,LUZON,GEN,FGHPC,1PNTBNG_U02,0,2439.37,0
03/06/2020,2,LUZON,GEN,FGPCSTRA,3STA-RI_G01,161,2389.58,161
03/06/2020,2,LUZON,GEN,FGPCSTRA,3STA-RI_G02,161,2389.58,161
03/06/2020,2,LUZON,GEN,FGPCSTRA,3STA-RI_G03,161,2389.58,161
03/06/2020,2,LUZON,GEN,FGPCSTRA,3STA-RI_G04,161,2389.58,161
03/06/2020,2,LUZON,GEN,FGPSANLO,3STA-RI_G05,0,2389.58,0
03/06/2020,2,LUZON,GEN,FGPSANLO,3STA-RI_G06,0,2431.96,0
03/06/2020,2,LUZON,GEN,FNPC,3SNGAB_G01,415.1,2383.5,415.1
03/06/2020,2,LUZON,GEN,GFII,1GFII_G01,0,2435.67,0
03/06/2020,2,LUZON,GEN,GIFT,1GIFT_G01,11,2463.82,11
03/06/2020,2,LUZON,GEN,GMCP,1MARVEL_G01,0,2431.96,0
03/06/2020,2,LUZON,GEN,GMCP,1MARVEL_G02,316,2353.36,316
03/06/2020,2,LUZON,GEN,HEDCOR,1NMHC_G03,0.6,2403.84,0.6
03/06/2020,2,LUZON,GEN,HEDCOR,1SLANGN_G01,0.8,2403.84,0.8
03/06/2020,2,LUZON,GEN,HEDCORBA,1AMPHAW_G01,4.3,2403.84,4.3
03/06/2020,2,LUZON,GEN,HEDCORBA,1BAKSIP_G01,6.8,2403.84,6.8
03/06/2020,2,LUZON,GEN,HEDCORHE,1NMHC_G01,1.5,2403.84,1.5
03/06/2020,2,LUZON,GEN,HSABI,1SABANG_G01,4.5,2403.84,4.1
03/06/2020,2,LUZON,GEN,IBEC,1IBEC_G01,12,2423,12
03/06/2020,2,LUZON,GEN,IPOWER,1IPOWER_G01,10,2463.82,10
03/06/2020,2,LUZON,GEN,IPOWER2,1IPOWER_G02,10.8,2463.82,10.8
03/06/2020,2,LUZON,GEN,JOBIN,1SUBSOL_G01,0,2407.4,0
03/06/2020,2,LUZON,GEN,MAEC,1MAEC_G01,0,2289.75,0
03/06/2020,2,LUZON,GEN,MEIMGTPP,2MILLEN_G01,0,2448.97,0
03/06/2020,2,LUZON,GEN,MGI,3MGI_G02,11.2,2461.93,11.2
03/06/2020,2,LUZON,GEN,MGI,3MGPP_G01,19.1,2461.93,19.1
03/06/2020,2,LUZON,GEN,MMPC,2MMPP_G01,1.6,2452.95,1.6
03/06/2020,2,LUZON,GEN,MPPC,1MSINLO_G01,300,2306.25,300
03/06/2020,2,LUZON,GEN,MPPC,1MSINLO_G02,0,2431.96,0
03/06/2020,2,LUZON,GEN,MPPC,1MSNLO_BATG,5,2306.25,5
03/06/2020,2,LUZON,GEN,NEXTGEN,1MARSOL_G01,0,2353.36,0
03/06/2020,2,LUZON,GEN,NIABAL,1NIABAL_G01,5.8,2423,5.8
03/06/2020,2,LUZON,GEN,NIAMARIS,1MARIS_U01,3.4,2423,3.4
03/06/2020,2,LUZON,GEN,NIAMARIS,1MARIS_U02,3.3,2423,3.3
03/06/2020,2,LUZON,GEN,NLREC,1CAPRIS_G01,61,2163.81,61
03/06/2020,2,LUZON,GEN,NORTHWIND,1NWIND_G01,28,2262.2,28
03/06/2020,2,LUZON,GEN,NR,1BAKUN_G01,17,2354.21,17
03/06/2020,2,LUZON,GEN,NVVOGTARM,1ARMSOL_G01,0,2440.32,0
03/06/2020,2,LUZON,GEN,NVVOGTDAL,1DALSOL_G01,0,2440.32,0
03/06/2020,2,LUZON,GEN,NWPDC,1NWIND_G02,14,2262.2,14
03/06/2020,2,LUZON,GEN,OSPGC,1S_ENRO_G01,0,2407.4,0
03/06/2020,2,LUZON,GEN,PANASIA,1LIMAY_U01,0,2361.1,0
03/06/2020,2,LUZON,GEN,PANASIA,1LIMAY_U02,14.1,2361.1,15
03/06/2020,2,LUZON,GEN,PANASIA,1LIMAY_U03,30,2361.1,30
03/06/2020,2,LUZON,GEN,PANASIA,1LIMAY_U04,0,2361.1,0
03/06/2020,2,LUZON,GEN,PANASIA,1LIMAY_U05,30,2361.1,30
03/06/2020,2,LUZON,GEN,PANASIA,1LIMAY_U06,0,2361.1,0
03/06/2020,2,LUZON,GEN,PANASIA,1LIMAY_U07,14.4,2361.1,19.5
03/06/2020,2,LUZON,GEN,PANASIA,1LIMAY_U08,0,2361.1,0
03/06/2020,2,LUZON,GEN,PEC,3PAGBIL_G03,420,2366.86,420
03/06/2020,2,LUZON,GEN,PESI,3BART_G01,0,2277.04,0
03/06/2020,2,LUZON,GEN,PETRONGEN,1PETRON_G01,0,2361.1,0
03/06/2020,2,LUZON,GEN,PETROSOLR,1PETSOL_G01,0,2440.32,0
03/06/2020,2,LUZON,GEN,PGEP,2PNGEA_G01,0.5,2456.01,0.5
03/06/2020,2,LUZON,GEN,PMPC,3AVION_U01,0,2389.58,0
03/06/2020,2,LUZON,GEN,PMPC,3AVION_U02,0,2389.58,0
03/06/2020,2,LUZON,GEN,PSALM,1CASECN_G01,75,2384.45,75
03/06/2020,2,LUZON,GEN,PSALM,3BOTOCA_G01,0,2458.99,0
03/06/2020,2,LUZON,GEN,PSALM,3CALIRY_G01,0,2458.99,0
03/06/2020,2,LUZON,GEN,PSALM,3KAL_G01,0,2451.89,0
03/06/2020,2,LUZON,GEN,PSALM,3KAL_G02,0,2451.89,0
03/06/2020,2,LUZON,GEN,PSALM,3KAL_G03,0,2451.89,0
03/06/2020,2,LUZON,GEN,PSALM,3KAL_G04,0,2451.89,0
03/06/2020,2,LUZON,GEN,PSALM,3MALAYA_G01,0,2431.96,0
03/06/2020,2,LUZON,GEN,PSALM,3MALAYA_G02,0,2431.96,0
03/06/2020,2,LUZON,GEN,QPPL,3QPPL_G01,185,2359.51,185
03/06/2020,2,LUZON,GEN,RC,1RASLAG_G01,0,2444.22,0
03/06/2020,2,LUZON,GEN,RCBMI,3RCBMI_G01,0,2400.3,0
03/06/2020,2,LUZON,GEN,RCBMI,3RCBMI_G02,0,2400.3,0
03/06/2020,2,LUZON,GEN,RCP2,1RASLAG_G02,0,2444.22,0
03/06/2020,2,LUZON,GEN,SBPLC,3SBPL_G01,455,2359.51,455
03/06/2020,2,LUZON,GEN,SCPC,3CALACA_G01,230,2386.27,230
03/06/2020,2,LUZON,GEN,SCPC,3CALACA_G02,0,2391.54,0
03/06/2020,2,LUZON,GEN,SLPGC,3SLPGC_G01,150,2380.54,150
03/06/2020,2,LUZON,GEN,SLPGC,3SLPGC_G02,150,2380.54,150
03/06/2020,2,LUZON,GEN,SLPGC,3SLPGC_G03,0,2390.36,0
03/06/2020,2,LUZON,GEN,SLPGC,3SLPGC_G04,0,2390.36,0
03/06/2020,2,LUZON,GEN,SLTEC,3SLTEC_G01,121,2380.61,121
03/06/2020,2,LUZON,GEN,SLTEC,3SLTEC_G02,122.9,2380.61,122.9
03/06/2020,2,LUZON,GEN,SMCCPC,1SMC_G01,150,2357.45,150
03/06/2020,2,LUZON,GEN,SMCCPC,1SMC_G02,150,2357.45,150
03/06/2020,2,LUZON,GEN,SMCCPC,1SMC_G03,120,2357.45,120
03/06/2020,2,LUZON,GEN,SMCCPC,1SMC_G04,120,2348.46,120
03/06/2020,2,LUZON,GEN,SMEC,1SUAL_G01,647,2339.34,647
03/06/2020,2,LUZON,GEN,SMEC,1SUAL_G02,0,2431.96,0
03/06/2020,2,LUZON,GEN,SNAP,1MAGAT_U01,23.5,2420.35,23.5
03/06/2020,2,LUZON,GEN,SNAP,1MAGAT_U02,0,2420.35,0
03/06/2020,2,LUZON,GEN,SNAP,1MAGAT_U03,24,2420.35,24
03/06/2020,2,LUZON,GEN,SNAP,1MAGAT_U04,0,2420.35,0
03/06/2020,2,LUZON,GEN,SNAPBENGT,1AMBUK_U01,5,2405.52,5
03/06/2020,2,LUZON,GEN,SNAPBENGT,1AMBUK_U02,5,2405.52,5
03/06/2020,2,LUZON,GEN,SNAPBENGT,1AMBUK_U03,24,2405.52,24
03/06/2020,2,LUZON,GEN,SNAPBENGT,1BINGA_U01,1,2404.66,1
03/06/2020,2,LUZON,GEN,SNAPBENGT,1BINGA_U02,1,2404.66,1
03/06/2020,2,LUZON,GEN,SNAPBENGT,1BINGA_U03,1,2404.66,1
03/06/2020,2,LUZON,GEN,SNAPBENGT,1BINGA_U04,1,2404.66,1
03/06/2020,2,LUZON,GEN,SOLARPHIL,3CALSOL_G01,0,2391.54,0
03/06/2020,2,LUZON,GEN,SPDC,1SROQUE_U01,0,2407.68,0
03/06/2020,2,LUZON,GEN,SPDC,1SROQUE_U02,0,2407.68,0
03/06/2020,2,LUZON,GEN,SPDC,1SROQUE_U03,0,2407.68,0
03/06/2020,2,LUZON,GEN,SPPC,3ILIJAN_G01,420,2392.34,420
03/06/2020,2,LUZON,GEN,SPPC,3ILIJAN_G02,420,2392.34,420
03/06/2020,2,LUZON,GEN,SPSMNORTH,2SMNRTH_G01,0,2448.97,0
03/06/2020,2,LUZON,GEN,TAPGC,1T_ASIA_G01,0,2436.66,0
03/06/2020,2,LUZON,GEN,TLI,3PAGBIL_G01,221.1,2366.86,331.8
03/06/2020,2,LUZON,GEN,TLI,3PAGBIL_G02,220.9,2366.86,331.5
03/06/2020,2,LUZON,GEN,TMOBIL,2TMOBIL_G01,0,2448.97,0
03/06/2020,2,LUZON,GEN,TMOBIL,2TMOBIL_G02,0,2448.97,0
03/06/2020,2,LUZON,GEN,TMOBIL,2TMOBIL_G03,0,2448.97,0
03/06/2020,2,LUZON,GEN,TMOBIL,2TMOBIL_G04,0,2448.97,0
03/06/2020,2,LUZON,GEN,UPPCGEN,1UPPC_G01,0,2444.22,0
03/06/2020,2,LUZON,GEN,VSEI,2VALSOL_G01,0,2448.97,0
03/06/2020,2,LUZON,GEN,WESM,1ACNPC_G01,0,2440.32,0
03/06/2020,2,LUZON,GEN,WESM,1BINENG_G01,3,2403.84,3
03/06/2020,2,LUZON,GEN,WESM,1BTNSOL_G01,0,2364.72,0
03/06/2020,2,LUZON,GEN,WESM,1CAGBIO_G01,0,2435.67,0
03/06/2020,2,LUZON,GEN,WESM,1CONSOL_G01,0,2440.32,0
03/06/2020,2,LUZON,GEN,WESM,1MSINLO_G03,335,2306.25,335
03/06/2020,2,LUZON,GEN,WESM,1PETSOL_G02,0,2440.32,0
03/06/2020,2,LUZON,GEN,WESM,1SMBELL_G01,0.9,2416.07,0.9
03/06/2020,2,LUZON,GEN,WESM,1SPABUL_G01,0,2447.71,0
03/06/2020,2,LUZON,GEN,WESM,1ZAMSOL_G01,0,2398.27,0
03/06/2020,2,LUZON,GEN,WESM,2ECOPRK_G01,0,2448.97,0
03/06/2020,2,LUZON,GEN,WESM,3CADPI_G01,0,2391.54,0
03/06/2020,2,LUZON,GEN,WESM,3HDEPOT_G01,0,2436.14,0
03/06/2020,2,LUZON,GEN,WESM,3LIAN_G01,0,2391.54,0
03/06/2020,2,LUZON,GEN,WESM,3MAJAY_G01,0,2458.99,0
03/06/2020,2,LUZON,GEN,WESM,3MEC_G01,0,2425.94,0
03/06/2020,2,LUZON,GEN,YHGEI,1YHGRN_G01,0,2403.3,0
03/06/2020,3,LUZON,GEN,1590EC,1BAUANG_G01,0,2377.86,0
03/06/2020,3,LUZON,GEN,ABSOLUTDI,3ADISOL_G01,0,2385.81,0
03/06/2020,3,LUZON,GEN,AHC,1ANGAT_A,12.6,2428.02,12.6
